LQTY,SELL,LIMIT,IOC,9.2,1.371300,None,FILLED,9.2,9.2,1750712541327,12.61596
HBAR,BUY,LIMIT,IOC,932,0.14758,None,FILLED,932,932,1750712544489,137.54456
LPT,BUY,LIMIT,IOC,0.1,5.957,None,FILLED,0.1,0.1,1750712546311,0.5957
SEI,BUY,LIMIT,IOC,30,0.2304000,None,FILLED,30,30,1750712547263,6.912
LINK,BUY,LIMIT,IOC,115.95,12.484,None,FILLED,115.95,115.95,1750712548624,1447.5198
PONKE,BUY,LIMIT,IOC,121,0.1113100,None,FILLED,121,121,1750712551340,13.46851
SXT,BUY,LIMIT,IOC,16129,0.0716600,None,FILLED,1276,16129,1750712554334,1155.80414
FUN,SELL,LIMIT,IOC,749,0.0097690,None,FILLED,749,749,1750712559135,7.316981
BANANAS31,BUY,LIMIT,IOC,322802,0.0090800,None,FILLED,23871,322802,1750712561230,2931.04216
RVN,BUY,LIMIT,IOC,67253,0.01550,None,FILLED,62012,67253,1750712573162,1042.4215
TRU,BUY,LIMIT,IOC,226,0.0291300,None,FILLED,226,226,1750712574293,6.58338
MYX,SELL,LIMIT,IOC,3570,0.0857900,None,FILLED,276,3570,1750712579170,306.2703
MYX,SELL,LIMIT,IOC,154,0.0857719,None,FILLED,154,154,1750712580199,13.2088726
LQTY,SELL,LIMIT,IOC,4.2,1.370000,None,FILLED,4.2,4.2,1750712580399,5.7540000000000004
MYX,SELL,LIMIT,IOC,171,0.0857400,None,FILLED,171,171,1750712583094,14.661539999999999
MYX,SELL,LIMIT,IOC,474,0.0857000,None,FILLED,454,474,1750712584539,40.6218
LA,BUY,LIMIT,IOC,6791.7,0.565000,None,FILLED,3756.3,6791.7,1750712592081,3837.3104999999996
LQTY,SELL,LIMIT,IOC,314.7,1.365700,None,FILLED,112.4,314.7,1750712602585,429.78578999999996
LQTY,SELL,LIMIT,IOC,7.6,1.365100,None,FILLED,7.6,7.6,1750712609132,10.37476
BANANAS31,SELL,LIMIT,IOC,80982,0.0088490,None,FILLED,6967,80982,1750712612445,716.6097179999999
LAYER,SELL,LIMIT,IOC,36.5,0.723200,None,FILLED,36.5,36.5,1750712623568,26.3968
LISTA,BUY,LIMIT,IOC,1078,0.2144000,None,FILLED,972,1078,1750712624609,231.1232
LQTY,SELL,LIMIT,IOC,62.0,1.355558,None,FILLED,62.0,62.0,1750712624811,84.044596
LISTA,BUY,LIMIT,IOC,1989,0.2144000,None,FILLED,437,1989,1750712650078,426.4416
EIGEN,SELL,LIMIT,IOC,46.6,1.0997000,None,FILLED,46.6,46.6,1750712655389,51.246019999999994
