TUT,BUY,LIMIT,IOC,473,0.0458100,None,FILLED,473,473,1750714172389,21.668129999999998
DOLO,BUY,LIMIT,IOC,1405,0.0369920,None,FILLED,185,1405,1750714172389,51.97376
BR,BUY,LIMIT,IOC,743,0.0530600,None,FILLED,743,743,1750714174057,39.42358
SOL,BUY,LIMIT,IOC,4.25,141.2800,None,FILLED,4.25,4.25,1750714174289,600.44
1000000BOB,SELL,LIMIT,IOC,452,0.0375200,None,FILLED,452,452,1750714174476,16.959039999999998
FUN,BUY,LIMIT,IOC,67005,0.0102310,None,FILLED,3738,67005,1750714185179,685.5281550000001
SOPH,SELL,LIMIT,IOC,11368,0.0367090,None,FILLED,1360,11368,1750714200062,417.307912
FARTCOIN,SELL,LIMIT,IOC,537.1,0.9738000,None,FILLED,309.9,537.1,1750714204607,523.0279800000001
LQTY,BUY,LIMIT,IOC,22.0,1.386100,None,FILLED,22.0,22.0,1750714206398,30.494200000000003
WIF,SELL,LIMIT,IOC,1621.0,0.7589000,None,FILLED,1621.0,1621.0,1750714207260,1230.1769
CHILLGUY,SELL,LIMIT,IOC,24749,0.0471500,None,FILLED,251,24749,1750714207260,1166.91535
FUN,BUY,LIMIT,IOC,7816,0.0102460,None,FILLED,6625,7816,1750714208094,80.082736
BID,SELL,LIMIT,IOC,2245,0.1272700,None,FILLED,202,2245,1750714211344,285.72114999999997
FUN,BUY,LIMIT,IOC,123467,0.0102590,None,FILLED,5913,123467,1750714214158,1266.6479530000001
FARTCOIN,SELL,LIMIT,IOC,2368.7,0.9734000,None,FILLED,542.4,2368.7,1750714226545,2305.69258
BANANAS31,SELL,LIMIT,IOC,1688,0.0087630,None,FILLED,77,1688,1750714227524,14.791943999999999
DEXE,SELL,LIMIT,IOC,147.42,7.833000,None,FILLED,2.37,147.42,1750714229327,1154.7408599999999
HIPPO,SELL,LIMIT,IOC,41878,0.0017440,None,FILLED,2004,41878,1750714232527,73.03523200000001
FARTCOIN,SELL,LIMIT,IOC,83.6,0.9730000,None,FILLED,83.6,83.6,1750714236323,81.3428
